"X","period_start","max_WHT","scaled_time","frac_scaled_time","threshold","amount_over_threshold","reconstruct"
70,"2014-07-26",1.48,0.566967953985209,0.566967953985209,2.80952407462201,0,1.41516317539125
71,"2014-07-29",1.36,0.57518488085456,0.57518488085456,2.83109577583803,0,1.41896934058442
72,"2014-08-01",1.97,0.583401807723911,0.583401807723911,2.85496350208937,0,1.42541254122783
73,"2014-08-04",2.02,0.591618734593262,0.591618734593262,2.88106364809751,0,1.4320780875584
74,"2014-08-07",1.31,0.599835661462613,0.599835661462613,2.90932665939219,0,1.44380337213068
75,"2014-08-10",1.68,0.608052588331964,0.608052588331964,2.93967721766761,0,1.45817186437732
76,"2014-08-13",1.48,0.616269515201315,0.616269515201315,2.97203444149871,0,1.4789304141025
77,"2014-08-16",1.31,0.624486442070666,0.624486442070666,3.00631210188271,0,1.50081978521983
78,"2014-08-19",2.65,0.632703368940016,0.632703368940016,3.04241885203138,0,1.52281652250048
79,"2014-08-22",1.58,0.640920295809367,0.640920295809367,3.0802584708018,0,1.54735348866968
80,"2014-08-25",2.48,0.649137222678718,0.649137222678718,3.11973011911676,0,1.57438765238577
81,"2014-08-28",1.72,0.657354149548069,0.657354149548069,3.16072860869154,0,1.60386850591763
82,"2014-08-31",1.83,0.66557107641742,0.66557107641742,3.203144682351,0,1.6357381480857
83,"2014-09-03",1.5,0.673788003286771,0.673788003286771,3.24686530518976,0,1.66993138996235
84,"2014-09-06",0.93,0.682004930156122,0.682004930156122,3.29177396579979,0,1.70637588315765
85,"2014-09-09",1.01,0.690221857025472,0.690221857025472,3.3377509867625,0,1.74499227044689
86,"2014-09-12",2.13,0.698438783894823,0.698438783894823,3.38467384357799,0,1.78569435842762
87,"2014-09-15",2.59,0.706655710764174,0.706655710764174,3.43241749118143,0,1.82838931182589
88,"2014-09-18",1.89,0.714872637633525,0.714872637633525,3.48085469717663,0,1.87188543722595
89,"2014-09-21",1.75,0.723089564502876,0.723089564502876,3.52985638089856,0,1.91850069554391
90,"2014-09-24",1.81,0.731306491372227,0.731306491372227,3.57929195740137,0,1.96679340432356
91,"2014-09-27",1.55,0.739523418241578,0.739523418241578,3.62902968545514,0,2.01664612366631
92,"2014-09-30",1,0.747740345110929,0.747740345110929,3.67893701862408,0,2.06793605065814
93,"2014-10-03",1.66,0.755957271980279,0.755957271980279,3.72888095849049,0,2.12043213538905
94,"2014-10-06",2.96,0.76417419884963,0.76417419884963,3.77872840908322,0,2.17397018334316
95,"2014-10-09",2.64,0.772391125718981,0.772391125718981,3.82834653156606,0,2.22854935422227
96,"2014-10-12",2.65,0.780608052588332,0.780608052588332,3.877603098241,0,2.28402907967223
97,"2014-10-15",2.53,0.788824979457683,0.788824979457683,3.92636684492273,0,2.34026515350016
98,"2014-10-18",2.6,0.797041906327034,0.797041906327034,3.97450782074554,0,2.39711012093862
99,"2014-10-21",1.47,0.805258833196385,0.805258833196385,4.02189773447036,0,2.45441368023484
100,"2014-10-24",1.6,0.813475760065735,0.813475760065735,4.06841029636901,0,2.5101672758914
101,"2014-10-27",2.18,0.821692686935086,0.821692686935086,4.1139215547746,0,2.56770060729578
102,"2014-10-30",1.83,0.829909613804437,0.829909613804437,4.15831022640127,0,2.62523290047016
103,"2014-11-02",2.72,0.838126540673788,0.838126540673788,4.20145801955288,0,2.6826070483044
104,"2014-11-05",2.64,0.846343467543139,0.846343467543139,4.24324994935941,0,2.73966524001264
105,"2014-11-08",2.04,0.85456039441249,0.85456039441249,4.28357464420104,0,2.79624941149765
106,"2014-11-11",2.05,0.862777321281841,0.862777321281841,4.32232464250313,0,2.84888583539968
107,"2014-11-14",2.16,0.870994248151191,0.870994248151191,4.35939667911136,0,2.90386185390702
108,"2014-11-17",2.9,0.879211175020542,0.879211175020542,4.39469196048387,0,2.9584650549112
109,"2014-11-20",2.77,0.887428101889893,0.887428101889893,4.4281164279668,0,3.01197742980959
110,"2014-11-23",3.74,0.895645028759244,0.895645028759244,4.45958100845194,0,3.06424507585756
111,"2014-11-26",3.33,0.903861955628595,0.903861955628595,4.4890018517483,0,3.11511654839066
112,"2014-11-29",2.56,0.912078882497946,0.912078882497946,4.51630055403508,0,3.15982832632818
113,"2014-12-02",2.79,0.920295809367297,0.920295809367297,4.54140436680062,0,3.20730582033827
114,"2014-12-05",2.28,0.928512736236647,0.928512736236647,4.56424639071041,0,3.2529607725618
115,"2014-12-08",5.03,0.936729663105998,0.936729663105998,4.58476575388761,0.445234246112386,3.29665626804482
116,"2014-12-11",3.19,0.944946589975349,0.944946589975349,4.60290777413102,0,3.354987941077
117,"2014-12-14",2.06,0.9531635168447,0.9531635168447,4.61862410463801,0,3.37764484343848
118,"2014-12-17",2.21,0.961380443714051,0.961380443714051,4.63187286284429,0,3.38816408731008
119,"2014-12-20",1.87,0.969597370583402,0.969597370583402,4.64261874203707,0,3.44352567759831
120,"2014-12-23",2.28,0.977814297452753,0.977814297452753,4.6508331054442,0,3.47545395915631
121,"2014-12-26",3.38,0.986031224322104,0.986031224322104,4.65649406254846,0,3.49857984425043
122,"2014-12-29",2.01,0.994248151191454,0.994248151191454,4.65958652742381,0,3.52502467707436
123,"2014-12-31",2.29,0.999726102437688,0.999726102437688,4.66021687838772,0,3.54863658204689
124,"2015-01-03",2.77,1.00794302930704,0.00794302930703994,4.65901359989292,0,3.56279770795851
125,"2015-01-06",2.34,1.01615995617639,0.0161599561763901,4.65523511483567,0,3.58942874894547
126,"2015-01-09",3.33,1.02437688304574,0.02437688304574,4.6488914925285,0,3.60441511123259
127,"2015-01-12",3.34,1.03259380991509,0.03259380991509,4.63999963813693,0,3.6162772108621
128,"2015-01-15",2.27,1.04081073678444,0.0408107367844399,4.62858324762888,0,3.61816555277687
129,"2015-01-18",2.83,1.04902766365379,0.0490276636537901,4.61467274462701,0,3.62366073731134
130,"2015-01-21",1.94,1.05724459052314,0.05724459052314,4.59830519933268,0,3.62592029955659
131,"2015-01-24",1.58,1.0654615173925,0.0654615173924999,4.57952422973719,0,3.6180280001844
132,"2015-01-27",2.95,1.07367844426185,0.0736784442618501,4.55837988538402,0,3.61382298377155
133,"2015-01-30",3.85,1.0818953711312,0.0818953711312,4.53492851399128,0,3.6168877076656
