"X","period_start","max_WHT","scaled_time","frac_scaled_time","threshold","amount_over_threshold","reconstruct"
1,"2013-12-31",2.55,0,0,4.31989919707532,0,2.77714563340865
2,"2014-01-03",3.45,0.00821692686935086,0.00821692686935086,4.31890498908564,0,2.77738751600729
3,"2014-01-06",3,0.0164338537387017,0.0164338537387017,4.31592501458874,0,2.77661762553862
4,"2014-01-09",3.4,0.0246507806080526,0.0246507806080526,4.31096721494048,0,2.77481857105396
5,"2014-01-12",2.15,0.0328677074774034,0.0328677074774034,4.30404480221747,0,2.77197557475352
6,"2014-01-15",2.17,0.0410846343467543,0.0410846343467543,4.29517622400808,0,2.76807656341403
7,"2014-01-18",2.03,0.0493015612161052,0.0493015612161052,4.28438511425132,0,2.76876815546228
8,"2014-01-21",2.61,0.057518488085456,0.057518488085456,4.27170023025462,0,2.76296170958689
9,"2014-01-24",2.52,0.0657354149548069,0.0657354149548069,4.25715537605827,0,2.75606340942103
10,"2014-01-27",2.76,0.0739523418241578,0.0739523418241578,4.24078931235074,0,2.74807183628338
11,"2014-01-30",3.22,0.0821692686935086,0.0821692686935086,4.22264565317508,0,2.73898867501835
12,"2014-02-02",2.94,0.0903861955628595,0.0903861955628595,4.20277274970151,0,2.72881876199084
13,"2014-02-05",2.25,0.0986031224322104,0.0986031224322104,4.18122356137606,0,2.71757012393188
14,"2014-02-08",2.13,0.106820049301561,0.106820049301561,4.15805551478853,0,2.70525400737402
15,"2014-02-11",2.03,0.115036976170912,0.115036976170912,4.13333035063597,0,2.69188489844369
16,"2014-02-14",2.49,0.123253903040263,0.123253903040263,4.10711395918943,0,2.68440527197289
17,"2014-02-17",2.64,0.131470829909614,0.131470829909614,4.07947620470248,0,2.66904368510172
18,"2014-02-20",2.52,0.139687756778965,0.139687756778965,4.0504907392295,0,2.65266946619586
19,"2014-02-23",2.05,0.147904683648316,0.147904683648316,4.02023480634972,0,2.63530970925114
20,"2014-02-26",1.93,0.156121610517666,0.156121610517666,3.98878903532029,0,2.61699477478549
21,"2014-03-01",2.3,0.164338537387017,0.164338537387017,3.95623722620673,0,2.59775825011854
22,"2014-03-04",2.13,0.172555464256368,0.172555464256368,3.92266612656358,0,2.58108297128217
23,"2014-03-07",2.31,0.180772391125719,0.180772391125719,3.88816520026016,0,2.56032749557118
24,"2014-03-10",2.05,0.18898931799507,0.18898931799507,3.85282638906769,0,2.54542172269186
25,"2014-03-13",3.24,0.197206244864421,0.197206244864421,3.81674386764295,0,2.52297539808421
26,"2014-03-16",2.14,0.205423171733772,0.205423171733772,3.78001379256156,0,2.49979260958547
27,"2014-03-19",1.96,0.213640098603122,0.213640098603122,3.74273404606963,0,2.47592476567316
