#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 03 02 50  90 10.2 12.2  2.09 17.39  6.02  26 1018.5  25.2  26.1 999.0 99.0 99.00
2014 01 03 03 50  96  9.3 11.7  2.27 17.39  6.19  44 1018.4  25.2  26.2 999.0 99.0 99.00
2014 01 03 04 50  94  8.9 11.2  2.24 17.39  6.31  30 1018.3  25.1  26.2 999.0 99.0 99.00
2014 01 03 05 50 100  9.2 10.9  2.30 17.39  6.30  16 1017.8  25.2  26.2 999.0 99.0 99.00
2014 01 03 06 50  96  8.5 10.1  2.34  9.09  6.28  87 1017.4  25.2  26.2 999.0 99.0 99.00
2014 01 03 07 50  90  8.4 10.3  2.47 17.39  6.62  28 1017.3  25.2  26.2 999.0 99.0 99.00
2014 01 03 08 50  94  8.0  9.6  2.21  8.33  6.29  94 1017.4  25.2  26.2 999.0 99.0 99.00
2014 01 03 09 50  85  8.7 10.4  2.35 16.00  6.49  25 1017.8  25.0  26.1 999.0 99.0 99.00
2014 01 03 10 50  92  8.7 10.1  2.29 16.00  6.38  27 1018.4  25.2  26.0 999.0 99.0 99.00
2014 01 03 11 50  94  8.2 10.0  2.30 16.00  6.57  17 1019.0  25.6  26.0 999.0 99.0 99.00
2014 01 03 12 50  93  8.0  9.9  2.26 16.00  6.47  36 1019.7  25.5  26.0 999.0 99.0 99.00
2014 01 03 13 50  98  6.9  8.2  2.31  9.09  6.62 103 1019.8  25.8  26.1 999.0 99.0 99.00
2014 01 03 14 50 102  7.3  8.7  2.60  8.33  6.83  93 1019.5  25.8  26.1 999.0 99.0 99.00
2014 01 03 15 50  98  7.2  8.7  2.46 16.00  6.81  20 1019.1  25.7  26.1 999.0 99.0 99.00
2014 01 03 16 50  98  7.7  9.2  2.49  8.33  6.67 100 1018.3  25.6  26.1 999.0 99.0 99.00
2014 01 03 17 50  93  5.7  6.7  2.56  9.09  7.03  99 1018.1  25.5  26.1 999.0 99.0 99.00
2014 01 03 18 50  95  6.0  7.7  2.59 14.81  7.29  24 1018.0  25.6  26.1 999.0 99.0 99.00
2014 01 03 19 50 104  9.8 12.0  2.46  8.33  7.12 102 1018.0  24.5  26.1 999.0 99.0 99.00
2014 01 03 20 50 104  4.4  5.5  2.32  9.09  7.18 113 1018.5  25.0  26.1 999.0 99.0 99.00
2014 01 03 21 50 105  6.5  7.8  2.53  9.09  7.51  98 1018.8  25.5  26.1 999.0 99.0 99.00
2014 01 03 22 50 111  7.2  8.7  2.39  9.09  7.30  87 1019.3  25.6  26.1 999.0 99.0 99.00
2014 01 03 23 50  98  6.7  8.5  2.37 14.81  7.27  22 1020.1  25.5  26.1 999.0 99.0 99.00
2014 01 04 00 50  97  7.4  8.8  2.44 16.00  7.40  30 1020.8  25.5  26.1 999.0 99.0 99.00
2014 01 04 01 50  93  6.7  8.7  2.33 16.00  7.28  35 1021.3  25.3  26.1 999.0 99.0 99.00
2014 01 04 02 50  97  5.9  7.1  2.21 16.00  7.04  26 1021.3  25.5  26.1 999.0 99.0 99.00
2014 01 04 03 50  96  6.3  7.9  2.15  8.33  7.13  83 1021.1  25.3  26.1 999.0 99.0 99.00
2014 01 04 04 50  90  7.1  9.0  2.19 10.00  7.06  23 1021.0  25.3  26.1 999.0 99.0 99.00
2014 01 04 05 50  79  8.0  9.9  2.14  8.33  6.89  87 1020.6  25.0  26.1 999.0 99.0 99.00
2014 01 04 06 50  85  7.6  9.2  2.32  9.09  7.13  96 1020.2  25.2  26.1 999.0 99.0 99.00
2014 01 04 07 50  89  7.3  8.6  2.05  9.09  6.63  96 1020.3  25.2  26.1 999.0 99.0 99.00
2014 01 04 08 50  78  7.1  8.3  2.04  9.09  6.56 104 1020.3  25.1  26.1 999.0 99.0 99.00
2014 01 04 09 50  75  7.5  9.0  2.25  9.09  6.83  90 1020.5  25.2  26.0 999.0 99.0 99.00
2014 01 04 10 50  74  7.9  9.2  2.16  9.09  6.56  84 1020.8  25.2  26.0 999.0 99.0 99.00
2014 01 04 11 50  73  7.6  9.7  2.21  9.09  6.72  94 1021.8  25.4  26.0 999.0 99.0 99.00
2014 01 04 12 50  73  7.8  9.6  2.01  9.09  6.12  98 1022.5  25.5  26.0 999.0 99.0 99.00
2014 01 04 13 50  78  8.1  9.9  2.26  8.33  6.57  89 1022.5  25.6  26.0 999.0 99.0 99.00
2014 01 04 14 50  82  8.3 10.0  2.23 10.00  6.39  77 1021.8  25.4  26.0 999.0 99.0 99.00
2014 01 04 15 50  83  8.3  9.8  2.12  9.09  6.15  98 1021.2  25.5  26.0 999.0 99.0 99.00
2014 01 04 16 50  88  7.9  9.1  2.09  9.09  6.08  87 1020.4  25.5  26.0 999.0 99.0 99.00
2014 01 04 17 50  98  8.8 10.4  2.25  9.09  6.38  82 1020.1  25.6  26.0 999.0 99.0 99.00
2014 01 04 18 50  96  8.8 10.9  2.14  9.09  6.08  83 1019.7  25.7  26.0 999.0 99.0 99.00
2014 01 04 19 50  96  8.7 10.4  2.10  9.09  6.08  77 1019.5  25.8  26.0 999.0 99.0 99.00
2014 01 04 20 50  87  9.2 10.7  2.24  9.09  6.08  99 1019.9  25.6  26.0 999.0 99.0 99.00
2014 01 04 21 50  89  8.8 10.2  2.16  9.09  6.02  95 1020.3  25.5  26.1 999.0 99.0 99.00
2014 01 04 22 50  92  9.1 10.7  2.32  9.09  6.23  99 1020.6  25.7  26.1 999.0 99.0 99.00
2014 01 04 23 50  87  8.9 11.1  2.26  9.09  6.20  95 1021.3  25.6  26.1 999.0 99.0 99.00
2014 01 05 00 50  86  9.3 10.9  2.19 10.00  6.01  80 1021.6  25.7  26.1 999.0 99.0 99.00
2014 01 05 01 50  90  9.6 11.4  2.34  9.09  6.11  97 1021.5  25.5  26.1 999.0 99.0 99.00
2014 01 05 02 50  86  8.7 10.1  1.99  9.09  5.69  84 1021.3  25.5  26.1 999.0 99.0 99.00
2014 01 05 03 50  70  8.9 10.9  2.04 10.00  5.86  92 1021.2  25.1  26.1 999.0 99.0 99.00
2014 01 05 04 50  64  8.8 11.0  2.09 10.00  5.89  85 1021.2  24.7  26.0 999.0 99.0 99.00
2014 01 05 05 50  80  7.6  9.3  2.05  9.09  5.96  99 1020.9  24.9  26.0 999.0 99.0 99.00
2014 01 05 06 50  65  8.2  9.9  2.09  9.09  6.11 108 1020.3  24.7  26.0 999.0 99.0 99.00
2014 01 05 07 50  77  9.2 11.5  2.29  9.09  6.07  98 1019.9  25.1  26.0 999.0 99.0 99.00
2014 01 05 08 50  74  9.7 11.4  2.30  8.33  5.95  94 1019.9  25.1  26.0 999.0 99.0 99.00
2014 01 05 09 50  70  9.0 11.1  2.18  9.09  5.85 103 1020.5  25.1  26.0 999.0 99.0 99.00
2014 01 05 10 50  67  9.1 10.6  2.18  9.09  5.92 109 1021.5  25.2  26.0 999.0 99.0 99.00
2014 01 05 11 50  71 10.0 12.3  2.19  9.09  5.85  99 1022.0  25.2  26.0 999.0 99.0 99.00
2014 01 05 12 50  75  9.4 12.5  2.39  9.09  5.98  93 1022.8  25.5  26.1 999.0 99.0 99.00
2014 01 05 13 50  74  9.9 11.6  2.37  8.33  5.94 102 1023.1  25.1  26.1 999.0 99.0 99.00
2014 01 05 14 50  90 12.5 15.1  2.24  8.33  6.05 106 1022.8  23.8  26.2 999.0 99.0 99.00
2014 01 05 15 50  60  9.1 10.7  2.18  7.69  6.07  97 1022.1  23.9  26.2 999.0 99.0 99.00
2014 01 05 16 50  66  8.7 11.8  2.38  9.09  6.38  97 1021.3  24.8  26.2 999.0 99.0 99.00
2014 01 05 17 50  69  9.8 11.5  2.19 10.00  6.07  94 1020.9  25.0  26.2 999.0 99.0 99.00
2014 01 05 18 50  72  9.1 10.7  2.33  8.33  6.26  94 1020.8  25.1  26.2 999.0 99.0 99.00
2014 01 05 19 50  66  9.5 11.7  2.44 13.79  6.26 358 1020.8  25.4  26.1 999.0 99.0 99.00
2014 01 05 20 50  78  9.8 12.1  2.55 12.90  6.76 347 1021.0  25.3  26.1 999.0 99.0 99.00
2014 01 05 21 50 107  9.3 11.4  2.59 12.90  6.51 343 1021.5  23.2  26.1 999.0 99.0 99.00
2014 01 05 22 50  86  8.0 10.1  2.76 12.90  6.67 333 1022.0  24.1  26.1 999.0 99.0 99.00
2014 01 05 23 50  78  9.9 11.6  2.86 12.90  7.05 347 1022.3  24.8  26.1 999.0 99.0 99.00
2014 01 06 00 50 107  9.1 11.2  2.78 12.90  6.76 338 1022.4  24.3  26.1 999.0 99.0 99.00
2014 01 06 01 50  75 10.7 12.9  2.80 12.90  6.77 355 1022.3  25.3  26.1 999.0 99.0 99.00
2014 01 06 02 50  84 10.5 12.6  2.99 12.90  7.06 347 1021.9  25.1  26.0 999.0 99.0 99.00
2014 01 06 03 50  75 10.0 12.7  2.88 12.12  6.82 340 1021.7  24.9  26.0 999.0 99.0 99.00
2014 01 06 04 50  85 10.3 12.5  2.98 12.12  7.01 339 1021.2  24.7  26.0 999.0 99.0 99.00
2014 01 06 05 50  88 10.4 12.5  3.03 12.12  7.14 352 1020.9  24.9  26.0 999.0 99.0 99.00
2014 01 06 06 50  83  9.9 12.4  3.32 12.12  7.30 356 1020.7  24.7  26.0 999.0 99.0 99.00
2014 01 06 07 50  89 10.7 12.5  3.02 12.12  7.18 347 1020.2  25.1  26.0 999.0 99.0 99.00
2014 01 06 08 50  80  9.4 11.7  3.04 11.43  7.05 352 1020.3  25.2  26.0 999.0 99.0 99.00
2014 01 06 09 50  86 10.6 13.0  3.21 12.12  7.30 346 1020.5  25.1  26.0 999.0 99.0 99.00
2014 01 06 10 50  91 10.1 12.3  3.04 12.12  6.97 349 1021.2  25.2  26.0 999.0 99.0 99.00
2014 01 06 12 50  81  9.8 11.3  2.96 12.12  6.92 342 1022.4  25.4  26.0 999.0 99.0 99.00
2014 01 06 13 50  85  9.9 11.9  2.79 12.90  6.84 360 1022.3  25.3  26.0 999.0 99.0 99.00
2014 01 06 14 50  81  9.8 11.9  2.97 10.81  7.33 339 1021.6  25.4  26.0 999.0 99.0 99.00
2014 01 06 15 50  81  9.5 11.0  2.86 12.12  7.02 358 1021.0  25.3  26.0 999.0 99.0 99.00
2014 01 06 16 50  82  8.9 10.5  2.89 12.12  7.14 359 1020.3  25.4  26.0 999.0 99.0 99.00
2014 01 06 17 50  78  8.9 10.5  3.06 12.90  7.33   7 1020.0  25.4  26.0 999.0 99.0 99.00
2014 01 06 18 50  81  9.1 10.8  2.95 10.81  7.21 356 1019.8  25.3  26.0 999.0 99.0 99.00
2014 01 06 19 50  76  9.0 10.7  2.88 12.90  7.13  13 1019.6  25.2  26.0 999.0 99.0 99.00
2014 01 06 20 50  79  9.7 11.7  2.98 12.90  7.46   3 1019.9  25.1  26.0 999.0 99.0 99.00
2014 01 06 21 50  78  8.7 11.0  3.08 12.12  7.16   7 1020.2  24.8  26.0 999.0 99.0 99.00
2014 01 06 22 50  77  8.6 10.2  2.74 12.12  7.09   1 1020.5  24.4  26.0 999.0 99.0 99.00
2014 01 06 23 50  89  8.7 10.3  2.93 12.90  7.16   5 1020.8  25.0  26.0 999.0 99.0 99.00
2014 01 07 00 50  94  8.4 10.6  3.04 12.12  7.21   9 1021.1  23.7  26.0 999.0 99.0 99.00
2014 01 07 01 50  96  8.1 10.2  2.93 12.12  7.37  18 1020.8  24.9  26.0 999.0 99.0 99.00
2014 01 07 02 50  98  8.8 10.4  2.93  9.09  7.17 102 1020.6  25.3  26.0 999.0 99.0 99.00
2014 01 07 03 50 107  9.9 12.3  2.73 12.12  6.99  11 1020.2  24.8  26.0 999.0 99.0 99.00
2014 01 07 04 50  92  9.8 11.4  2.78 13.79  6.92  14 1019.8  25.2  26.0 999.0 99.0 99.00
2014 01 07 05 50  92  8.9 10.6  2.98 12.12  7.25   8 1019.6  25.2  26.0 999.0 99.0 99.00
2014 01 07 06 50  90  9.3 10.8  2.74  9.09  6.76  81 1019.3  25.2  25.9 999.0 99.0 99.00
2014 01 07 07 50  80  9.5 11.8  2.85  9.09  6.87  72 1019.3  25.1  25.9 999.0 99.0 99.00
2014 01 07 08 50  79  9.2 11.1  3.05 13.79  7.12  17 1019.2  25.1  25.9 999.0 99.0 99.00
2014 01 07 09 50  70 10.0 11.7  2.93  9.09  6.96  86 1019.3  25.1  25.9 999.0 99.0 99.00
2014 01 07 10 50  75  9.1 10.8  2.95  9.09  7.06  87 1020.2  25.2  25.9 999.0 99.0 99.00
2014 01 07 11 50  78  9.0 10.6  2.81  9.09  6.88  93 1021.0  25.6  25.9 999.0 99.0 99.00
2014 01 07 12 50  82  8.7 10.5  2.96 10.00  7.08  63 1021.9  25.5  25.9 999.0 99.0 99.00
2014 01 07 13 50  82  8.1  9.6  2.67  9.09  6.92  95 1022.2  25.5  26.0 999.0 99.0 99.00
2014 01 07 14 50  84  7.5  9.3  2.61 10.00  6.87 102 1021.7  25.5  26.0 999.0 99.0 99.00
2014 01 07 15 50  88  7.0  8.5  2.78  9.09  7.13  88 1020.9  25.5  26.0 999.0 99.0 99.00
2014 01 07 16 50  82  7.1  8.5  2.58  8.33  6.94  85 1020.3  25.4  26.0 999.0 99.0 99.00
2014 01 07 17 50  80  7.1  8.6  2.43 10.00  7.20  61 1019.8  25.4  26.0 999.0 99.0 99.00
2014 01 07 18 50  69  6.7  8.0  2.40 11.43  7.15  18 1019.9  25.2  26.0 999.0 99.0 99.00
2014 01 07 19 50  73  6.3  8.2  2.51  8.33  7.20  88 1019.9  25.2  26.0 999.0 99.0 99.00
2014 01 07 20 50  66  7.2  9.2  2.72  9.09  7.49  91 1020.0  25.2  26.0 999.0 99.0 99.00
2014 01 07 21 50  69  7.7  9.7  2.45  8.33  7.17  85 1020.3  25.3  26.0 999.0 99.0 99.00
2014 01 07 22 50  77  7.6  9.2  2.54  9.09  7.32 101 1020.8  25.3  26.0 999.0 99.0 99.00
2014 01 07 23 50  64  8.6 10.0  2.43  9.09  7.03  96 1021.2  25.1  26.0 999.0 99.0 99.00
2014 01 08 00 50  65  8.6 10.3  2.63  8.33  7.12  78 1021.6  24.8  26.0 999.0 99.0 99.00
2014 01 08 01 50  66  8.9 10.5  2.60  9.09  7.00  91 1021.7  24.5  26.0 999.0 99.0 99.00
2014 01 08 02 50  75  9.6 12.0  2.69 16.00  7.14  30 1021.3  24.1  26.0 999.0 99.0 99.00
2014 01 08 03 50  82  8.2  9.6  2.71  9.09  7.36  86 1021.1  24.3  26.0 999.0 99.0 99.00
2014 01 08 04 50  90 11.3 13.8  2.42  8.33  6.89  63 1020.6  24.0  26.0 999.0 99.0 99.00
2014 01 08 05 50  94  9.1 11.1  2.61 16.00  6.91  23 1020.4  24.6  25.9 999.0 99.0 99.00
2014 01 08 06 50 107  6.8  8.1  2.65 16.00  7.11  32 1020.3  23.9  25.9 999.0 99.0 99.00
2014 01 08 07 50  76  9.4 12.2  2.86 16.00  7.05  24 1019.9  24.7  25.9 999.0 99.0 99.00
2014 01 08 08 50  97  9.0 11.7  2.65 16.00  6.74  36 1020.1  24.2  25.9 999.0 99.0 99.00
2014 01 08 09 50  78  9.6 11.4  2.88 16.00  6.86  30 1020.3  25.1  25.9 999.0 99.0 99.00
2014 01 08 10 50  82  9.6 11.6  2.77 16.00  6.76  13 1020.8  25.2  25.9 999.0 99.0 99.00
2014 01 08 11 50  70 10.5 12.5  3.01 16.00  7.11  22 1021.6  25.1  25.9 999.0 99.0 99.00
2014 01 08 12 50  76 10.2 12.8  2.99 16.00  6.97  26 1022.6  25.3  25.9 999.0 99.0 99.00
2014 01 08 13 50  70  9.7 11.7  3.12  9.09  7.03  89 1022.8  25.2  25.9 999.0 99.0 99.00
2014 01 08 14 50  67  9.1 10.6  2.96  8.33  6.90  91 1022.5  25.1  25.9 999.0 99.0 99.00
2014 01 08 15 50  71  8.4  9.9  2.80  8.33  6.83  81 1021.9  25.0  25.9 999.0 99.0 99.00
2014 01 08 16 50  79  7.6  9.3  2.64  8.33  6.72  67 1021.1  24.9  26.0 999.0 99.0 99.00
2014 01 08 17 50  74  7.9  9.5  2.70 16.00  6.98  40 1020.6  25.1  26.0 999.0 99.0 99.00
2014 01 08 18 50  74  8.5 10.0  2.77  9.09  6.99  93 1020.5  25.1  26.0 999.0 99.0 99.00
2014 01 08 19 50  74  7.2  8.5  2.61 16.00  6.86  26 1020.6  25.1  26.0 999.0 99.0 99.00
2014 01 08 20 50  67  7.9  9.3  2.49 14.81  6.56  20 1021.0  24.5  26.0 999.0 99.0 99.00
2014 01 08 21 50  79  8.5 10.1  2.57  9.09  6.88  99 1021.2  25.4  25.9 999.0 99.0 99.00
2014 01 08 22 50  84  8.9 10.6  2.62  9.09  6.84  95 1021.7  25.3  25.9 999.0 99.0 99.00
2014 01 08 23 50  83  9.0 11.0  2.65  9.09  6.85  89 1022.4  25.1  25.9 999.0 99.0 99.00
2014 01 09 00 50  89  9.1 11.3  2.77  8.33  6.87  89 1022.7  25.0  25.9 999.0 99.0 99.00
2014 01 09 02 50  87  9.5 11.1  2.76  8.33  6.75  93 1022.3  25.2  25.8 999.0 99.0 99.00
2014 01 09 03 50  88  9.8 12.0  2.80 14.81  6.84  28 1022.0  25.3  25.8 999.0 99.0 99.00
2014 01 09 04 50  94  8.9 10.4  2.78  9.09  6.53  83 1021.8  25.1  25.8 999.0 99.0 99.00
2014 01 09 05 50  91  9.5 11.3  2.64  7.69  6.60  98 1021.3  25.2  25.8 999.0 99.0 99.00
2014 01 09 06 50  88  8.8 11.1  2.81  9.09  6.63  80 1021.1  25.1  25.8 999.0 99.0 99.00
2014 01 09 07 50  89  7.9  9.4  2.65  8.33  6.68  81 1020.9  25.1  25.8 999.0 99.0 99.00
2014 01 09 08 50  86  7.3  9.0  2.77  9.09  6.53  88 1020.6  24.6  25.8 999.0 99.0 99.00
2014 01 09 09 50  74  9.2 10.7  2.70  9.09  6.61 103 1020.7  24.8  25.8 999.0 99.0 99.00
2014 01 09 10 50  75  9.0 10.7  3.03  9.09  7.03  86 1021.4  24.9  25.8 999.0 99.0 99.00
2014 01 09 11 50  76 10.1 12.5  2.81  8.33  6.82  88 1022.2  25.1  25.8 999.0 99.0 99.00
2014 01 09 12 50  74  9.8 12.0  2.96  9.09  6.56 101 1023.3  25.2  25.8 999.0 99.0 99.00
2014 01 09 13 50  72 10.6 12.2  2.94  9.09  6.56  91 1023.7  25.2  25.9 999.0 99.0 99.00
2014 01 09 14 50  78  9.2 10.9  2.69  9.09  6.42 104 1023.6  25.3  25.9 999.0 99.0 99.00
2014 01 09 15 50  78  8.8 11.4  3.04  9.09  6.81  86 1022.6  25.4  25.9 999.0 99.0 99.00
2014 01 09 16 50  76  9.1 11.3  2.93  9.09  6.78  86 1021.5  25.3  25.9 999.0 99.0 99.00
2014 01 09 17 50  75  8.3 10.0  3.05  9.09  6.93  85 1021.0  25.2  25.9 999.0 99.0 99.00
2014 01 09 18 50  80  8.2 10.3  3.05  9.09  7.17  97 1020.8  25.3  25.9 999.0 99.0 99.00
2014 01 09 19 50  77  8.2  9.6  2.73  8.33  6.88 103 1020.7  25.3  25.9 999.0 99.0 99.00
2014 01 09 20 50  79  7.8  9.2  2.71  9.09  6.88  93 1020.8  25.3  25.9 999.0 99.0 99.00
2014 01 09 21 50  77  8.3  9.8  2.93 10.00  7.16 112 1021.0  25.2  25.9 999.0 99.0 99.00
2014 01 09 22 50  69  8.5 10.1  2.79  8.33  7.07  95 1021.6  25.1  25.9 999.0 99.0 99.00
2014 01 09 23 50  67  8.5 10.1  2.53  8.33  6.81 100 1022.2  25.0  25.9 999.0 99.0 99.00
2014 01 10 00 50  76  8.3  9.9  2.87  9.09  7.33  98 1022.7  25.1  25.9 999.0 99.0 99.00
2014 01 10 01 50  79  8.5  9.8  2.75  9.09  7.10 102 1022.8  25.1  25.9 999.0 99.0 99.00
2014 01 10 02 50  71  8.0  9.6  2.99  9.09  7.48  98 1022.7  24.7  25.9 999.0 99.0 99.00
2014 01 10 03 50  87  6.6  8.0  2.96 12.12  7.29 357 1022.5  24.2  25.9 999.0 99.0 99.00
2014 01 10 04 50  83  8.7 10.3  2.96  9.09  7.63  95 1021.8  24.6  25.9 999.0 99.0 99.00
2014 01 10 05 50  80  9.5 11.3  3.22 12.12  7.69 355 1021.1  24.7  25.9 999.0 99.0 99.00
2014 01 10 06 50  75  9.9 11.9  3.03 12.12  7.21 351 1020.4  24.6  25.9 999.0 99.0 99.00
2014 01 10 07 50  83  9.5 11.7  2.87 11.43  6.98 359 1020.1  24.6  25.8 999.0 99.0 99.00
2014 01 10 08 50  75  8.4 10.3  3.06 12.12  7.38   6 1020.2  24.5  25.9 999.0 99.0 99.00
2014 01 10 09 50  58  8.7 10.8  3.21 12.12  7.56 357 1020.2  24.6  25.8 999.0 99.0 99.00
2014 01 10 10 50  57  8.7 10.5  2.79 11.43  7.16   5 1020.5  24.5  25.8 999.0 99.0 99.00
2014 01 10 11 50  53  8.5 10.3  2.92 10.00  7.25  26 1021.7  22.9  25.8 999.0 99.0 99.00
2014 01 10 12 50  76  6.5  8.9  2.69 10.00  7.02  61 1022.4  23.8  25.9 999.0 99.0 99.00
2014 01 10 13 50  66  8.6 10.3  2.81 10.00  6.88  85 1022.8  22.1  25.8 999.0 99.0 99.00
